,start,stop,steps_count,average amplitude
0,2021-05-11 07:06:16.034,2021-05-11 07:06:18.000,3,0.5296171729872702
1,2021-05-11 07:06:16.067,2021-05-11 07:06:18.034,3,0.5305527949367568
2,2021-05-11 07:06:16.100,2021-05-11 07:06:18.067,3,0.5315027977576855
3,2021-05-11 07:06:16.134,2021-05-11 07:06:18.100,3,0.5310391179810451
4,2021-05-11 07:06:16.167,2021-05-11 07:06:18.134,4,0.5319593341246169
5,2021-05-11 07:06:16.200,2021-05-11 07:06:18.167,4,0.5331873079984453
6,2021-05-11 07:06:16.234,2021-05-11 07:06:18.200,4,0.5332437488107471
7,2021-05-11 07:06:16.267,2021-05-11 07:06:18.234,4,0.5337214066424197
8,2021-05-11 07:06:16.300,2021-05-11 07:06:18.267,4,0.533965918377062
9,2021-05-11 07:06:16.334,2021-05-11 07:06:18.300,4,0.5335463470462574
10,2021-05-11 07:06:16.367,2021-05-11 07:06:18.334,4,0.5317705043227439
11,2021-05-11 07:06:16.400,2021-05-11 07:06:18.367,4,0.5312748315018463
12,2021-05-11 07:06:16.434,2021-05-11 07:06:18.400,4,0.5311612104902849
13,2021-05-11 07:06:16.467,2021-05-11 07:06:18.434,4,0.5305025380534715
14,2021-05-11 07:06:16.500,2021-05-11 07:06:18.467,4,0.5289693150194322
15,2021-05-11 07:06:16.534,2021-05-11 07:06:18.500,4,0.5274803293767717
16,2021-05-11 07:06:16.567,2021-05-11 07:06:18.534,4,0.5262762744088672
17,2021-05-11 07:06:16.600,2021-05-11 07:06:18.567,4,0.5253279468098255
18,2021-05-11 07:06:16.634,2021-05-11 07:06:18.600,4,0.5235007736125769
19,2021-05-11 07:06:16.667,2021-05-11 07:06:18.634,4,0.5233777791373418
20,2021-05-11 07:06:16.700,2021-05-11 07:06:18.667,4,0.5213687963572892
21,2021-05-11 07:06:16.734,2021-05-11 07:06:18.700,4,0.5174543808315437
22,2021-05-11 07:06:16.767,2021-05-11 07:06:18.734,4,0.5141906579843737
23,2021-05-11 07:06:16.800,2021-05-11 07:06:18.767,4,0.5127962542077257
24,2021-05-11 07:06:16.834,2021-05-11 07:06:18.800,4,0.5121664203126046
25,2021-05-11 07:06:16.867,2021-05-11 07:06:18.834,4,0.513040041417025
26,2021-05-11 07:06:16.900,2021-05-11 07:06:18.867,4,0.5144759157142293
27,2021-05-11 07:06:16.934,2021-05-11 07:06:18.900,4,0.5182804713063779
