Timestamp,Actigraph Steps,Bangle Steps
7:00:00,0,0
7:01:00,6,0
7:02:00,0,0
7:03:00,0,0
7:04:00,0,0
7:05:00,0,0
7:06:00,0,0
7:07:00,0,0
7:08:00,0,0
7:09:00,0,0
7:10:00,0,0
7:11:00,0,0
7:12:00,0,0
7:13:00,0,0
7:14:00,0,0
7:15:00,0,0
7:16:00,0,0
7:17:00,0,0
7:18:00,0,0
7:19:00,0,0
7:20:00,0,0
7:21:00,0,0
7:22:00,0,0
7:23:00,0,0
7:24:00,0,0
7:25:00,0,0
7:26:00,0,0
7:27:00,0,0
7:28:00,0,0
7:29:00,0,0
7:30:00,0,0
7:31:00,0,0
7:32:00,0,0
7:33:00,0,0
7:34:00,0,0
7:35:00,0,0
7:36:00,0,0
7:37:00,0,0
7:38:00,0,0
7:39:00,0,0
7:40:00,0,0
7:41:00,0,0
7:42:00,0,0
7:43:00,0,0
7:44:00,0,0
7:45:00,0,0
7:46:00,0,0
7:47:00,0,0
7:48:00,0,0
7:49:00,0,0
7:50:00,0,0
7:51:00,0,0
7:52:00,0,0
7:53:00,0,0
7:54:00,0,0
7:55:00,0,0
7:56:00,0,0
7:57:00,3,0
7:58:00,27,0
7:59:00,12,0
8:00:00,43,0
8:01:00,33,5
8:02:00,6,0
8:03:00,39,0
8:04:00,37,6
8:05:00,18,7
8:06:00,59,25
8:07:00,86,80
8:08:00,62,32
8:09:00,95,52
8:10:00,25,42
8:11:00,23,0
8:12:00,2,0
8:13:00,2,0
8:14:00,0,0
8:15:00,0,0
8:16:00,0,0
8:17:00,0,0
8:18:00,0,0
8:19:00,1,0
8:20:00,2,0
8:21:00,4,0
8:22:00,15,11
8:23:00,17,0
8:24:00,43,8
8:25:00,43,20
8:26:00,1,6
8:27:00,7,0
8:28:00,1,0
8:29:00,2,0
8:30:00,0,0
8:31:00,0,0
8:32:00,0,0
8:33:00,0,0
8:34:00,0,0
8:35:00,0,0
8:36:00,0,0
8:37:00,0,0
8:38:00,1,0
8:39:00,2,0
8:40:00,0,6
8:41:00,0,0
8:42:00,0,0
8:43:00,0,0
8:44:00,6,0
8:45:00,1,0
8:46:00,2,0
8:47:00,0,0
8:48:00,0,0
8:49:00,0,0
8:50:00,1,0
8:51:00,0,0
8:52:00,1,0
8:53:00,0,0
8:54:00,0,0
8:55:00,2,0
8:56:00,32,14
8:57:00,96,47
8:58:00,61,37
8:59:00,81,94
9:00:00,13,0
9:01:00,98,70
9:02:00,51,23
9:03:00,20,10
9:04:00,0,0
9:05:00,3,0
9:06:00,0,0
9:07:00,0,0
9:08:00,0,0
9:09:00,0,0
9:10:00,7,0
9:11:00,1,0
9:12:00,2,0
9:13:00,0,0
9:14:00,1,0
9:15:00,0,0
9:16:00,0,0
9:17:00,1,0
9:18:00,1,0
9:19:00,97,51
9:20:00,12,15
9:21:00,0,0
9:22:00,1,0
9:23:00,5,0
9:24:00,75,25
9:25:00,69,37
9:26:00,9,5
9:27:00,16,8
9:28:00,33,0
9:29:00,52,29
9:30:00,1,2
9:31:00,2,0
9:32:00,1,0
9:33:00,0,0
9:34:00,1,0
9:35:00,0,0
9:36:00,0,0
9:37:00,2,0
9:38:00,16,0
9:39:00,15,6
9:40:00,4,0
9:41:00,16,0
9:42:00,41,25
9:43:00,17,0
9:44:00,32,27
9:45:00,0,0
9:46:00,0,0
9:47:00,1,0
9:48:00,0,0
9:49:00,0,0
9:50:00,4,0
9:51:00,8,0
9:52:00,22,0
9:53:00,7,10
9:54:00,20,14
9:55:00,7,0
9:56:00,19,0
9:57:00,27,24
9:58:00,2,0
9:59:00,15,0
10:00:00,8,0
10:01:00,8,0
10:02:00,25,12
10:03:00,4,0
10:04:00,0,0
10:05:00,0,0
10:06:00,0,0
10:07:00,0,0
10:08:00,2,0
10:09:00,14,0
10:10:00,4,0
10:11:00,1,0
10:12:00,0,0
10:13:00,0,0
10:14:00,1,0
10:15:00,1,0
10:16:00,17,0
10:17:00,6,9
10:18:00,7,6
10:19:00,1,0
10:20:00,1,0
10:21:00,8,7
10:22:00,1,0
10:23:00,22,0
10:24:00,31,24
10:25:00,6,0
10:26:00,5,0
10:27:00,1,0
10:28:00,0,0
10:29:00,9,0
10:30:00,6,0
10:31:00,28,8
10:32:00,4,0
10:33:00,1,0
10:34:00,4,0
10:35:00,2,0
10:36:00,1,0
10:37:00,24,0
10:38:00,57,18
10:39:00,50,30
10:40:00,6,11
10:41:00,2,0
10:42:00,2,0
10:43:00,3,0
10:44:00,15,0
10:45:00,8,0
10:46:00,8,0
10:47:00,8,0
10:48:00,32,0
10:49:00,45,0
10:50:00,6,0
10:51:00,15,0
10:52:00,0,0
10:53:00,2,0
10:54:00,25,5
10:55:00,22,27
10:56:00,71,25
10:57:00,17,32
10:58:00,9,0
10:59:00,5,0
11:00:00,7,0
11:01:00,9,0
11:02:00,3,0
11:03:00,12,0
11:04:00,5,0
11:05:00,70,33
11:06:00,97,65
11:07:00,90,68
11:08:00,114,72
11:09:00,65,49
11:10:00,0,0
11:11:00,0,0
11:12:00,1,0
11:13:00,0,0
11:14:00,0,0
11:15:00,1,0
11:16:00,1,0
11:17:00,0,0
11:18:00,0,0
11:19:00,2,0
11:20:00,1,0
11:21:00,2,0
11:22:00,0,0
11:23:00,0,0
11:24:00,34,12
11:25:00,23,33
11:26:00,23,16
11:27:00,34,15
11:28:00,22,8
11:29:00,62,34
11:30:00,1,0
11:31:00,1,0
11:32:00,0,0
11:33:00,0,0
11:34:00,0,0
11:35:00,0,0
11:36:00,0,0
11:37:00,0,0
11:38:00,0,0
11:39:00,0,0
11:40:00,0,0
11:41:00,1,0
11:42:00,0,0
11:43:00,0,0
11:44:00,0,0
11:45:00,0,0
11:46:00,0,0
11:47:00,0,0
11:48:00,1,0
11:49:00,2,0
11:50:00,40,0
11:51:00,99,63
11:52:00,104,58
11:53:00,91,51
11:54:00,45,5
11:55:00,45,0
11:56:00,31,17
11:57:00,42,25
11:58:00,12,0
11:59:00,17,5
12:00:00,18,0
12:01:00,2,0
12:02:00,0,0
12:03:00,8,0
12:04:00,1,0
12:05:00,0,0
12:06:00,0,0
12:07:00,0,0
12:08:00,0,0
12:09:00,6,0
12:10:00,0,0
12:11:00,1,0
12:12:00,0,0
12:13:00,7,0
12:14:00,2,0
12:15:00,9,0
12:16:00,0,0
12:17:00,6,0
12:18:00,57,17
12:19:00,65,48
12:20:00,33,0
12:21:00,2,0
12:22:00,0,0
12:23:00,0,0
12:24:00,0,0
12:25:00,0,0
12:26:00,0,0
12:27:00,12,0
12:28:00,23,0
12:29:00,9,0
12:30:00,1,0
12:31:00,7,0
12:32:00,54,0
12:33:00,1,0
12:34:00,0,0
12:35:00,0,0
12:36:00,0,0
12:37:00,0,0
12:38:00,0,0
12:39:00,2,0
12:40:00,0,0
12:41:00,1,0
12:42:00,0,0
12:43:00,0,0
12:44:00,0,0
12:45:00,0,0
12:46:00,0,0
12:47:00,0,0
12:48:00,0,0
12:49:00,0,0
12:50:00,0,0
12:51:00,0,0
12:52:00,0,0
12:53:00,0,0
12:54:00,0,0
12:55:00,0,0
12:56:00,0,0
12:57:00,0,0
12:58:00,0,0
12:59:00,3,0
13:00:00,22,11
13:01:00,0,2
13:02:00,2,0
13:03:00,0,0
13:04:00,0,0
13:05:00,0,0
13:06:00,0,0
13:07:00,0,0
13:08:00,0,0
13:09:00,0,0
13:10:00,0,0
13:11:00,0,0
13:12:00,0,0
13:13:00,0,0
13:14:00,0,0
13:15:00,0,0
13:16:00,0,0
13:17:00,0,0
13:18:00,0,0
13:19:00,0,0
13:20:00,0,0
13:21:00,0,0
13:22:00,0,0
13:23:00,0,0
13:24:00,0,0
13:25:00,0,0
13:26:00,0,0
13:27:00,0,0
13:28:00,0,0
13:29:00,0,0
13:30:00,0,0
13:31:00,0,0
13:32:00,0,0
13:33:00,0,0
13:34:00,0,0
13:35:00,0,0
13:36:00,0,0
13:37:00,0,0
13:38:00,0,0
13:39:00,0,0
13:40:00,0,0
13:41:00,0,0
13:42:00,0,0
13:43:00,0,0
13:44:00,0,0
13:45:00,0,0
13:46:00,0,0
13:47:00,0,0
13:48:00,0,0
13:49:00,0,0
13:50:00,0,0
13:51:00,0,0
13:52:00,0,0
13:53:00,0,0
13:54:00,0,0
13:55:00,0,0
13:56:00,0,0
13:57:00,0,0
13:58:00,0,0
13:59:00,0,0
14:00:00,0,0
14:01:00,0,0
14:02:00,0,0
14:03:00,0,0
14:04:00,0,0
