Timestamp,Actigraph Steps,Bangle Steps
6:00:00,0,0
6:01:00,0,0
6:02:00,0,0
6:03:00,0,0
6:04:00,0,0
6:05:00,0,0
6:06:00,0,0
6:07:00,0,0
6:08:00,0,0
6:09:00,0,0
6:10:00,0,0
6:11:00,0,0
6:12:00,0,0
6:13:00,0,0
6:14:00,0,0
6:15:00,0,0
6:16:00,0,0
6:17:00,0,0
6:18:00,0,0
6:19:00,0,0
6:20:00,0,0
6:21:00,0,0
6:22:00,0,0
6:23:00,0,0
6:24:00,0,0
6:25:00,0,0
6:26:00,0,0
6:27:00,0,0
6:28:00,0,0
6:29:00,0,0
6:30:00,0,0
6:31:00,0,0
6:32:00,0,0
6:33:00,0,0
6:34:00,0,0
6:35:00,0,0
6:36:00,0,0
6:37:00,0,0
6:38:00,0,0
6:39:00,0,0
6:40:00,0,0
6:41:00,0,0
6:42:00,0,0
6:43:00,0,0
6:44:00,0,0
6:45:00,0,0
6:46:00,0,0
6:47:00,0,0
6:48:00,0,0
6:49:00,0,0
6:50:00,0,0
6:51:00,0,0
6:52:00,0,0
6:53:00,0,0
6:54:00,0,0
6:55:00,0,0
6:56:00,0,0
6:57:00,0,0
6:58:00,0,0
6:59:00,0,0
7:00:00,0,0
7:01:00,0,0
7:02:00,0,0
7:03:00,0,0
7:04:00,0,0
7:05:00,0,0
7:06:00,0,0
7:07:00,0,0
7:08:00,0,0
7:09:00,0,0
7:10:00,0,0
7:11:00,0,0
7:12:00,0,0
7:13:00,0,0
7:14:00,0,0
7:15:00,0,0
7:16:00,0,0
7:17:00,0,0
7:18:00,0,0
7:19:00,0,0
7:20:00,0,0
7:21:00,0,0
7:22:00,0,0
7:23:00,0,0
7:24:00,0,0
7:25:00,0,0
7:26:00,0,0
7:27:00,0,0
7:28:00,0,0
7:29:00,0,0
7:30:00,0,0
7:31:00,0,0
7:32:00,0,0
7:33:00,0,0
7:34:00,0,0
7:35:00,0,0
7:36:00,0,0
7:37:00,0,0
7:38:00,0,0
7:39:00,0,0
7:40:00,0,0
7:41:00,5,0
7:42:00,6,0
7:43:00,0,0
7:44:00,0,0
7:45:00,0,0
7:46:00,0,0
7:47:00,3,0
7:48:00,1,0
7:49:00,0,0
7:50:00,0,0
7:51:00,0,0
7:52:00,0,0
7:53:00,0,0
7:54:00,0,0
7:55:00,0,0
7:56:00,0,0
7:57:00,0,0
7:58:00,0,0
7:59:00,0,0
8:00:00,0,0
8:01:00,0,0
8:02:00,0,0
8:03:00,0,0
8:04:00,0,0
8:05:00,0,0
8:06:00,0,0
8:07:00,0,0
8:08:00,0,0
8:09:00,0,0
8:10:00,0,0
8:11:00,0,0
8:12:00,0,0
8:13:00,1,0
8:14:00,0,0
8:15:00,0,0
8:16:00,0,0
8:17:00,0,0
8:18:00,0,0
8:19:00,0,0
8:20:00,0,0
8:21:00,0,0
8:22:00,0,0
8:23:00,0,0
8:24:00,0,0
8:25:00,0,0
8:26:00,0,0
8:27:00,5,0
8:28:00,11,0
8:29:00,7,0
8:30:00,0,0
8:31:00,0,0
8:32:00,0,0
8:33:00,0,0
8:34:00,0,0
8:35:00,0,0
8:36:00,0,0
8:37:00,0,0
8:38:00,0,0
8:39:00,0,0
8:40:00,0,0
8:41:00,0,0
8:42:00,0,0
8:43:00,0,0
8:44:00,0,0
8:45:00,0,0
8:46:00,0,0
8:47:00,0,0
8:48:00,0,0
8:49:00,0,0
8:50:00,0,0
8:51:00,0,0
8:52:00,0,0
8:53:00,0,0
8:54:00,0,0
8:55:00,0,0
8:56:00,0,0
8:57:00,0,0
8:58:00,0,0
8:59:00,0,0
9:00:00,0,0
9:01:00,0,0
9:02:00,0,0
9:03:00,0,0
9:04:00,0,0
9:05:00,0,0
9:06:00,0,0
9:07:00,0,0
9:08:00,0,0
9:09:00,0,0
9:10:00,0,0
9:11:00,0,0
9:12:00,0,0
9:13:00,0,0
9:14:00,0,0
9:15:00,0,0
9:16:00,0,0
9:17:00,0,0
9:18:00,0,0
9:19:00,0,0
9:20:00,0,0
9:21:00,0,0
9:22:00,0,0
9:23:00,0,0
9:24:00,0,0
9:25:00,0,0
9:26:00,0,0
9:27:00,0,0
9:28:00,0,0
9:29:00,0,0
9:30:00,0,0
9:31:00,0,0
9:32:00,0,0
9:33:00,0,0
9:34:00,0,0
9:35:00,0,0
9:36:00,0,0
9:37:00,2,0
9:38:00,1,0
9:39:00,10,0
9:40:00,0,0
9:41:00,2,0
9:42:00,4,0
9:43:00,1,0
9:44:00,0,0
9:45:00,5,0
9:46:00,3,0
9:47:00,8,0
9:48:00,5,0
9:49:00,3,0
9:50:00,0,0
9:51:00,0,0
9:52:00,4,0
9:53:00,1,0
9:54:00,7,0
9:55:00,3,0
9:56:00,3,0
9:57:00,7,0
9:58:00,2,0
9:59:00,0,0
10:00:00,2,0
10:01:00,2,0
10:02:00,1,0
10:03:00,1,0
10:04:00,2,0
10:05:00,7,0
10:06:00,0,0
10:07:00,5,0
10:08:00,4,0
10:09:00,3,0
10:10:00,1,0
10:11:00,3,0
10:12:00,7,0
10:13:00,1,0
10:14:00,2,0
10:15:00,0,0
10:16:00,1,0
10:17:00,12,0
10:18:00,4,0
10:19:00,19,0
10:20:00,5,0
10:21:00,5,0
10:22:00,9,0
10:23:00,3,0
10:24:00,0,0
10:25:00,0,0
10:26:00,0,0
10:27:00,0,0
10:28:00,0,0
10:29:00,0,0
10:30:00,0,0
10:31:00,0,0
10:32:00,1,0
10:33:00,0,0
10:34:00,0,0
10:35:00,5,0
10:36:00,4,0
10:37:00,21,0
10:38:00,1,0
10:39:00,0,0
10:40:00,1,0
10:41:00,0,0
10:42:00,0,0
10:43:00,0,0
10:44:00,0,0
10:45:00,0,0
10:46:00,0,0
10:47:00,0,0
10:48:00,0,0
10:49:00,0,0
10:50:00,0,0
10:51:00,0,0
10:52:00,0,0
10:53:00,7,0
10:54:00,13,0
10:55:00,1,0
10:56:00,0,0
10:57:00,0,0
10:58:00,0,0
10:59:00,0,0
11:00:00,6,0
11:01:00,3,0
11:02:00,8,0
11:03:00,0,0
11:04:00,0,0
11:05:00,6,0
11:06:00,6,0
11:07:00,0,0
11:08:00,0,0
11:09:00,1,0
11:10:00,0,0
11:11:00,16,0
11:12:00,1,0
11:13:00,1,0
11:14:00,0,0
11:15:00,1,0
11:16:00,0,0
11:17:00,0,0
11:18:00,0,0
11:19:00,0,0
11:20:00,10,0
11:21:00,4,0
11:22:00,9,0
11:23:00,24,0
11:24:00,25,0
11:25:00,12,0
11:26:00,11,0
11:27:00,9,0
11:28:00,0,5
11:29:00,0,0
11:30:00,0,0
11:31:00,0,0
11:32:00,0,0
11:33:00,0,0
11:34:00,2,0
11:35:00,2,7
11:36:00,1,0
11:37:00,4,0
11:38:00,15,0
11:39:00,14,0
11:40:00,26,0
11:41:00,23,7
11:42:00,17,7
11:43:00,9,7
11:44:00,11,0
11:45:00,0,0
11:46:00,0,0
11:47:00,0,0
11:48:00,3,0
11:49:00,7,0
11:50:00,8,0
11:51:00,19,0
11:52:00,6,8
11:53:00,1,0
11:54:00,27,0
11:55:00,13,6
11:56:00,0,0
11:57:00,0,0
11:58:00,0,0
11:59:00,0,0
12:00:00,0,0
12:01:00,0,0
12:02:00,0,0
12:03:00,0,0
12:04:00,0,0
12:05:00,0,0
12:06:00,0,0
12:07:00,0,0
12:08:00,0,0
12:09:00,0,0
12:10:00,0,0
12:11:00,6,0
12:12:00,14,0
12:13:00,21,0
12:14:00,0,0
12:15:00,14,0
12:16:00,11,0
12:17:00,0,0
12:18:00,0,0
12:19:00,0,0
12:20:00,0,0
12:21:00,0,0
12:22:00,0,0
12:23:00,0,0
12:24:00,0,0
12:25:00,0,0
12:26:00,0,0
12:27:00,0,0
12:28:00,0,0
12:29:00,10,0
12:30:00,7,0
12:31:00,16,0
12:32:00,0,0
12:33:00,0,0
12:34:00,0,0
12:35:00,0,0
12:36:00,0,0
12:37:00,0,0
12:38:00,10,0
12:39:00,5,0
12:40:00,6,0
12:41:00,0,0
12:42:00,0,0
12:43:00,0,0
12:44:00,0,0
12:45:00,0,0
12:46:00,0,0
12:47:00,0,0
12:48:00,0,0
12:49:00,0,0
12:50:00,0,0
12:51:00,0,0
12:52:00,0,0
12:53:00,0,0
12:54:00,0,0
12:55:00,0,0
12:56:00,0,0
12:57:00,0,0
12:58:00,0,0
12:59:00,0,0
13:00:00,0,0
13:01:00,0,0
13:02:00,0,0
13:03:00,0,0
13:04:00,0,0
13:05:00,0,0
13:06:00,0,0
13:07:00,0,0
13:08:00,1,0
13:09:00,5,0
13:10:00,9,0
13:11:00,11,0
13:12:00,5,0
13:13:00,9,0
13:14:00,11,0
13:15:00,0,0
13:16:00,0,0
13:17:00,0,0
13:18:00,0,0
13:19:00,3,0
13:20:00,8,0
13:21:00,5,0
13:22:00,0,0
13:23:00,0,0
13:24:00,0,0
13:25:00,13,0
13:26:00,5,0
13:27:00,26,0
13:28:00,23,13
13:29:00,4,3
13:30:00,14,0
13:31:00,2,0
13:32:00,34,0
13:33:00,31,0
13:34:00,21,0
13:35:00,23,0
13:36:00,9,0
13:37:00,0,0
13:38:00,3,0
13:39:00,3,0
13:40:00,0,0
13:41:00,0,0
13:42:00,0,0
13:43:00,0,0
13:44:00,0,0
13:45:00,1,0
13:46:00,0,0
13:47:00,1,0
13:48:00,1,0
13:49:00,28,0
13:50:00,23,24
13:51:00,16,0
13:52:00,5,0
13:53:00,17,0
13:54:00,15,0
13:55:00,10,0
13:56:00,38,0
13:57:00,30,0
13:58:00,14,0
13:59:00,17,0
14:00:00,6,0
14:01:00,25,0
14:02:00,47,0
14:03:00,17,0
14:04:00,0,0
14:05:00,0,0
14:06:00,0,0
14:07:00,0,0
14:08:00,0,0
14:09:00,0,0
14:10:00,0,0
14:11:00,0,0
14:12:00,0,0
14:13:00,1,0
14:14:00,0,0
14:15:00,0,0
14:16:00,5,0
14:17:00,1,0
14:18:00,3,0
14:19:00,19,0
14:20:00,32,5
14:21:00,29,5
14:22:00,49,23
14:23:00,45,6
14:24:00,53,0
14:25:00,50,5
14:26:00,33,0
14:27:00,0,19
14:28:00,0,0
14:29:00,1,0
14:30:00,1,0
14:31:00,4,0
14:32:00,0,0
14:33:00,0,0
14:34:00,0,0
14:35:00,0,0
14:36:00,1,0
14:37:00,0,0
14:38:00,0,0
14:39:00,0,0
14:40:00,0,0
14:41:00,1,0
14:42:00,0,0
14:43:00,0,0
14:44:00,0,0
14:45:00,0,0
14:46:00,0,0
14:47:00,0,0
14:48:00,0,0
14:49:00,0,0
14:50:00,0,0
14:51:00,0,0
14:52:00,0,0
14:53:00,1,0
14:54:00,0,0
14:55:00,36,0
14:56:00,10,0
14:57:00,14,0
14:58:00,23,9
14:59:00,12,9
15:00:00,0,0
15:01:00,3,0
15:02:00,27,0
15:03:00,28,17
15:04:00,19,5
15:05:00,5,0
15:06:00,68,6
15:07:00,5,30
15:08:00,9,0
15:09:00,58,0
15:10:00,29,19
15:11:00,0,0
15:12:00,104,8
15:13:00,82,70
15:14:00,21,16
15:15:00,61,0
15:16:00,41,30
15:17:00,18,28
15:18:00,16,7
15:19:00,37,32
15:20:00,2,12
15:21:00,0,0
15:22:00,0,0
15:23:00,0,0
15:24:00,0,0
15:25:00,0,0
15:26:00,0,0
15:27:00,0,0
15:28:00,0,0
15:29:00,0,0
15:30:00,0,0
15:31:00,0,0
15:32:00,2,0
15:33:00,0,0
15:34:00,0,0
15:35:00,0,0
15:36:00,0,0
15:37:00,0,0
15:38:00,3,0
15:39:00,0,0
15:40:00,0,0
15:41:00,0,0
15:42:00,0,0
15:43:00,0,0
15:44:00,1,0
15:45:00,1,0
15:46:00,0,0
15:47:00,0,0
15:48:00,0,0
15:49:00,0,0
